#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
9.017915,0.064449,0.717546,0.015105,0.015105,9.826567
9.886087,0.118306,1.400627,0.004320,0.004320,11.413852
10.284460,0.155298,1.925371,0.417893,0.417893,26.006211
10.610737,0.139778,2.544643,0.705386,0.705386,32.383163
10.946422,0.067745,3.174827,0.947533,0.947533,36.741943
11.352571,0.052865,3.738515,1.254673,1.254673,42.543430
11.701888,0.053505,4.386108,1.669943,1.669943,48.378678
12.067365,0.042081,5.427754,2.293023,2.293023,52.128713
12.567916,0.054273,6.286262,2.346656,2.346656,61.808238
13.056210,0.056865,7.606888,71.517650,71.517650,132.200848
13.518009,0.074753,9.533986,3.147691,3.147691,70.153888
9.331104,0.094721,0.865164,0.005824,0.005824,10.301389
9.676676,0.207459,1.800057,0.004672,0.004672,11.692832
10.500656,0.369605,9.850055,0.359396,0.359396,41.317077
10.958869,0.435014,14.391781,0.835147,0.835147,74.117813
11.758113,0.510087,15.774840,0.885292,0.885292,64.003404
11.944547,0.511591,20.653915,1.078255,1.078255,74.494875
11.786209,0.605288,16.508418,1.389427,1.389427,73.139400
11.314683,0.366853,17.450894,0.873131,0.873131,72.561825
12.764079,0.341477,25.032694,1.891386,1.891386,88.855200
13.256629,0.446374,34.912990,77.973227,77.973227,178.254790
13.487897,0.459078,38.878292,1.844249,1.844249,102.481850
11.089399,0.409990,19.809679,1.682583,1.682583,77.201376
12.956241,0.438342,28.995532,1.832889,1.832889,87.958739
12.072357,0.324036,30.624931,1.958683,1.958683,93.718722
11.207194,0.220227,25.903778,2.225726,2.225726,91.876777
10.841812,0.325700,43.246832,2.018171,2.018171,111.241201
12.163175,0.415333,38.745970,2.380545,2.380545,126.128222
16.210429,0.583368,38.991926,2.575683,2.575683,127.292845
14.284964,0.388901,29.960954,2.705413,2.705413,125.659255
15.292721,0.302276,33.011844,3.016681,3.016681,123.708988
17.256748,0.301668,47.524010,3.423278,3.423278,135.169657
12.977617,0.378533,43.764375,4.546846,4.546846,285.772356
18.629375,0.629832,56.305763,4.537343,4.537343,180.261122
16.345248,0.372773,46.503388,4.379708,4.379708,141.975638
13.116883,0.160354,32.538493,4.634111,4.634111,114.337723
7.919533,0.118529,18.770721,4.136056,4.136056,88.954305
10.252908,0.088834,24.440078,4.077304,4.077304,98.368706
9.543010,0.058049,0.660297,0.005376,0.005376,10.270508
9.991432,0.197123,1.758616,0.004384,0.004384,11.955651
10.544688,0.327716,2.468130,0.393541,0.393541,30.293502
10.898101,0.268003,3.180268,0.790763,0.790763,33.926288
11.313594,0.133410,3.589585,1.097999,1.097999,37.918150
10.565872,0.077537,4.066328,1.376755,1.376755,42.213057
11.675776,0.069857,4.815234,1.693335,1.693335,40.954704
12.310153,0.049568,5.684654,2.128317,2.128317,55.252724
12.673517,0.046465,6.464056,2.928392,2.928392,49.875210
13.318487,0.049504,7.466310,66.557614,66.557614,125.091823
