run_id,dataset,trans_rmse,trans_mean,trans_median,trans_std,trans_max,rot_rmse,rot_mean,rot_median,rot_std,rot_max
kf_dataset-MH01_stereo_imu,MH01,1.2560077717518285,0.8244278285515882,0.47973101950205455,0.9475622819692151,5.311074078324561,27.135453261804056,13.075425903551631,4.428297923382262,23.777427555652096,172.13048364970027
kf_dataset-MH01_stereo_imu,MH01,1.4188016071044667,0.9383397033855664,0.478205796594779,1.0641976326662752,5.2368416718747985,27.028040136710132,14.941445637787101,4.706863005206321,22.52261432171378,110.62961963806346
kf_dataset-MH01_stereo_imu,MH01,1.2271111693064491,0.7807462567905139,0.3976765989871337,0.9466980006022202,5.245083974883231,24.639429121039516,12.468733432799656,3.6953820814529514,21.25163885427461,109.03176823059863
kf_dataset-MH01_stereo_imu,MH01,1.375146176645318,0.8884614465078577,0.4737269645455954,1.0496014792345718,4.973282526251032,25.74035914942774,13.06137765374505,3.8818117216986,22.180317917644413,116.43935027824865
kf_dataset-MH01_stereo_imu,MH01,1.5910340300002372,1.0087950468756663,0.4775042757678998,1.230334035137579,6.5831917831870195,29.974890624661768,14.963527283168924,4.512502181580679,25.97281115332522,172.28326182633253
kf_dataset-MH01_stereo_imu,MH01,1.4649710545075911,0.9074735935651828,0.4581108400636534,1.150057332278255,6.517212496475791,26.430892612840143,13.734878547254903,4.0619039396398895,22.581966158942958,136.19194136827954
kf_dataset-MH01_stereo_imu,MH01,1.170470293937472,0.7701544837229948,0.3970857244262733,0.8813981961584898,4.078305976167389,27.57547371761918,13.52315977686349,4.096147335736436,24.03187259454676,155.311949144397
kf_dataset-MH01_stereo_imu,MH01,1.203963097057071,0.7535272458701974,0.36958904534048576,0.9390015062855483,5.083183846892205,25.769868963527237,12.772419477356625,4.060065154430792,22.381944667338566,141.09919108589983
kf_dataset-MH01_stereo_imu,MH01,1.177994382761086,0.7399227501493927,0.38602033795831325,0.916616108099804,4.846832296561771,24.080167592385866,11.239672792826058,3.859549234350139,21.296108254505004,176.105227534047
kf_dataset-MH01_stereo_imu,MH01,1.3776045665538024,0.8912666503833437,0.48591628009205534,1.050446619159843,4.619490047774937,24.415827554300705,13.862408757092316,4.631915548135039,20.098911876333993,106.25360473356055
kf_dataset-MH02_stereo_imu,MH02,1.110890595823622,0.7472720567199486,0.4704337735941176,0.8219868545998161,4.320687650937352,20.872729139611806,10.543656040252802,3.789531956967449,18.01394290654993,102.66971929909859
kf_dataset-MH02_stereo_imu,MH02,0.8986523553191575,0.6284947057015007,0.3548342015709265,0.6423164801138558,2.83737198386095,21.005391768599086,9.540991895373738,2.9839164992416727,18.71352337227661,122.36860007721744
kf_dataset-MH02_stereo_imu,MH02,1.2028243511695584,0.8246823103856499,0.46079034208785424,0.8756057941239629,3.996781504048448,21.7130206778857,10.529358563501992,4.017974238438565,18.989151513416797,126.00733310592065
kf_dataset-MH02_stereo_imu,MH02,1.3079319663702018,0.8464401626707296,0.4767306411316347,0.9971083590417703,5.574450809986065,24.043271694142188,10.520658928074656,2.888814300340896,21.619311956615597,119.56057956638195
