run_id,dataset,trans_rmse,trans_mean,trans_median,trans_std,trans_max,rot_rmse,rot_mean,rot_median,rot_std,rot_max
kf_dataset-MH01_stereo_inertial,MH01,0.6644246621105527,0.4270918238138071,0.2262953333153122,0.5089722051862147,2.926180104326079,13.347248946069978,7.070066750164671,3.2055624014451283,11.320919157761976,66.11122252079653
kf_dataset-MH01_stereo_inertial,MH01,0.731283186565409,0.41797962715885617,0.21886827620696542,0.6000567725085705,5.75982838843932,13.513374372904318,6.928399304984294,2.6957757446951014,11.602093346157854,83.92860072181496
kf_dataset-MH01_stereo_inertial,MH01,0.6135504783164281,0.37690151051513615,0.24006332607387326,0.4841378324544844,3.9822519830088763,9.69794018237781,5.79980431640529,2.7301403687329318,7.772535858546083,69.63123008239197
kf_dataset-MH01_stereo_inertial,MH01,0.6175229077219473,0.38478064255583866,0.2305579149772678,0.48298902541950645,3.83440470913141,11.322361977962792,6.4235589864136315,2.999722812106327,9.32382811446469,68.10681448130337
kf_dataset-MH01_stereo_inertial,MH01,0.718470107227208,0.4194612130062325,0.23524013052540357,0.5833108826024214,5.63311863021037,12.65780506780908,6.73629762126676,2.5636604544276382,10.7164510679781,72.14134658878247
kf_dataset-MH01_stereo_inertial,MH01,0.7031550126264358,0.39548691968923144,0.23500689596297983,0.5813923530081957,5.595209374542734,11.311845699521125,6.428556053163282,2.7681390080645256,9.307605503087908,68.55482617876856
kf_dataset-MH01_stereo_inertial,MH01,0.7038394934309227,0.42588693528336363,0.24441905477959583,0.5603662649268262,3.0531682234260704,12.8689648349875,6.974721509948973,2.6859163641521446,10.814967211360372,68.7288255915024
kf_dataset-MH01_stereo_inertial,MH01,0.6445142565758979,0.40386768301595166,0.24202427925149436,0.5022843035024179,3.4723368479572048,13.07507134263582,6.719375650408735,2.794314034718411,11.21639342586157,70.7942074837415
kf_dataset-MH01_stereo_inertial,MH01,0.6449567187818857,0.4027571336996574,0.22778497259286243,0.503741858848292,3.879123741940184,11.543867475583946,6.530544508701502,2.786581886082564,9.51907898452962,68.35343791985738
kf_dataset-MH01_stereo_inertial,MH01,0.6680162479667676,0.40293959420845427,0.24471711194044293,0.5328089629189097,4.009266726371945,12.392018379931331,6.75078807089483,3.1282268562666258,10.39177462950482,76.39098236391337
