run_id,dataset,rmse,mean,max,std,median,scale_factor
2026-01-31_09-47-10_result_normal_MH03_MaskRandom_run8,f_dataset-MH03_stereo_imu,GT_MH03,0.03099157030073858,0.02770700503447911,0.1218569604476572,0.013885218821645215,0.026795769720645214,1.0033250650782255
2026-01-31_09-47-10_result_normal_MH03_MaskRandom_run9,f_dataset-MH03_stereo_imu,GT_MH03,0.029938790597404202,0.02649769109701058,0.1107800780025893,0.013935693343448123,0.026383029437598182,1.000192213879941
2026-01-31_09-47-10_result_normal_MH04_MaskRandom_run1,f_dataset-MH04_stereo_imu,GT_MH04,0.046970720432604564,0.04175115508533174,0.16772521513230115,0.02151951735050005,0.03734265403073431,0.9985791969462083
2026-01-31_09-47-10_result_normal_MH04_MaskRandom_run10,f_dataset-MH04_stereo_imu,GT_MH04,0.04816628639335482,0.04059353017829288,0.17669411219061987,0.025925980262869578,0.029937893413520152,1.0008103839145295
2026-01-31_09-47-10_result_normal_MH04_MaskRandom_run2,f_dataset-MH04_stereo_imu,GT_MH04,0.0498345432031952,0.041941762430166854,0.18474640777551757,0.02691412752668332,0.03340551315701701,1.002522449751853
2026-01-31_09-47-10_result_normal_MH04_MaskRandom_run3,f_dataset-MH04_stereo_imu,GT_MH04,0.049337594680271254,0.041597915352690695,0.19880400335511608,0.02652944943162427,0.03407014091668955,1.0027258597673003
2026-01-31_09-47-10_result_normal_MH04_MaskRandom_run4,f_dataset-MH04_stereo_imu,GT_MH04,0.04303296037308039,0.03704032623580706,0.1738560504398205,0.021905476731084606,0.03120312857993584,1.000092188584785
2026-01-31_09-47-10_result_normal_MH04_MaskRandom_run5,f_dataset-MH04_stereo_imu,GT_MH04,0.04477164395542201,0.0384333535257086,0.1721963473566912,0.022964699850835834,0.03290520140008645,1.0000669496260137
2026-01-31_09-47-10_result_normal_MH04_MaskRandom_run6,f_dataset-MH04_stereo_imu,GT_MH04,0.05063032728984247,0.04528610634496574,0.18251629467922872,0.02264064075040769,0.03921508736684413,0.9988260732104323
2026-01-31_09-47-10_result_normal_MH04_MaskRandom_run7,f_dataset-MH04_stereo_imu,GT_MH04,0.05021812322247007,0.042618082665579496,0.17452315070951782,0.02656235926827697,0.036249298970037945,1.001851368002439
2026-01-31_09-47-10_result_normal_MH04_MaskRandom_run8,f_dataset-MH04_stereo_imu,GT_MH04,0.05343483905973501,0.044158308108256085,0.1880714834125306,0.030088633241742754,0.03421279418868591,1.002685801304902
2026-01-31_09-47-10_result_normal_MH04_MaskRandom_run9,f_dataset-MH04_stereo_imu,GT_MH04,0.045924277915467035,0.03950511048113373,0.18024641116226234,0.023417633269194202,0.034566814708479464,1.0017080149620279
2026-01-31_09-47-10_result_normal_MH05_MaskRandom_run1,f_dataset-MH05_stereo_imu,GT_MH05,0.053573050546939595,0.0445694803796061,0.18189208975303167,0.029725967832803225,0.03850413305059827,0.9973181795586941
2026-01-31_09-47-10_result_normal_MH05_MaskRandom_run10,f_dataset-MH05_stereo_imu,GT_MH05,0.062022786419945526,0.05350618814793469,0.17919443661713347,0.03136740131365672,0.045460969890170524,0.9948346430976599
2026-01-31_09-47-10_result_normal_MH05_MaskRandom_run2,f_dataset-MH05_stereo_imu,GT_MH05,0.06284772918927432,0.05237336542356897,0.18780621404473777,0.03474000084135973,0.041390777287678565,0.994793189944985
2026-01-31_09-47-10_result_normal_MH05_MaskRandom_run3,f_dataset-MH05_stereo_imu,GT_MH05,0.05589299923107494,0.050289061780087095,0.1390006271915312,0.024393393128540514,0.047820081659565625,0.9982833130017827
2026-01-31_09-47-10_result_normal_MH05_MaskRandom_run4,f_dataset-MH05_stereo_imu,GT_MH05,0.05674218732098479,0.05163178013314962,0.1484954612476496,0.023533701414180958,0.04874485671735723,0.9981012313525166
2026-01-31_09-47-10_result_normal_MH05_MaskRandom_run5,f_dataset-MH05_stereo_imu,GT_MH05,0.060806264061071424,0.052890657896057784,0.17423942903444442,0.029999667604607323,0.04449154701119169,0.9941979891643801
2026-01-31_09-47-10_result_normal_MH05_MaskRandom_run6,f_dataset-MH05_stereo_imu,GT_MH05,0.06624625173539672,0.06042971698216421,0.1372026304055515,0.027144339639141854,0.059917449361307634,0.9981430159688245
2026-01-31_09-47-10_result_normal_MH05_MaskRandom_run7,f_dataset-MH05_stereo_imu,GT_MH05,0.06832092671041087,0.06016579248232553,0.16697184417860567,0.03237014738216488,0.053231335820238555,0.9928920899273136
2026-01-31_09-47-10_result_normal_MH05_MaskRandom_run8,f_dataset-MH05_stereo_imu,GT_MH05,0.06759531987398851,0.05848757378899419,0.1903191991561071,0.03388703263999059,0.049585298941842056,0.9932706836838047
2026-01-31_09-47-10_result_normal_MH05_MaskRandom_run9,f_dataset-MH05_stereo_imu,GT_MH05,0.05210083106622156,0.045981608660182596,0.15265369665309655,0.02449874002500495,0.04222146147557649,0.9975424261801944
2026-01-31_09-47-10_result_normal_V101_MaskRandom_run1,f_dataset-V101_stereo_imu,GT_V101,0.038067742629302334,0.03527787775473167,0.08491638298013543,0.014304697480653345,0.034826815883398976,1.0087309507473432
2026-01-31_09-47-10_result_normal_V101_MaskRandom_run10,f_dataset-V101_stereo_imu,GT_V101,0.03689135187924997,0.03419934238167085,0.08146253348164698,0.013833901262474458,0.03464844142710327,1.007515148704311
2026-01-31_09-47-10_result_normal_V101_MaskRandom_run2,f_dataset-V101_stereo_imu,GT_V101,0.036929378887542795,0.03430165729011474,0.07824731691797981,0.013681203608279896,0.034388974080680645,1.007286179641181
2026-01-31_09-47-10_result_normal_V101_MaskRandom_run3,f_dataset-V101_stereo_imu,GT_V101,0.03856343176192624,0.03582606803752444,0.08467994595814737,0.014269937569149073,0.035595546369575994,1.0085928841783942
2026-01-31_09-47-10_result_normal_V101_MaskRandom_run4,f_dataset-V101_stereo_imu,GT_V101,0.03887778761326671,0.03607612968834398,0.08905523581080517,0.0144912123858586,0.036053364747341866,1.0099821193416574
2026-01-31_09-47-10_result_normal_V101_MaskRandom_run5,f_dataset-V101_stereo_imu,GT_V101,0.039949421998569615,0.0367484608672159,0.08736458469419313,0.015668661139692164,0.035494288610546494,1.0104655712140724
2026-01-31_09-47-10_result_normal_V101_MaskRandom_run6,f_dataset-V101_stereo_imu,GT_V101,0.039225141995900256,0.036165259848573876,0.08919135152471439,0.01518834239420709,0.03521670748999064,1.0097322025274384
2026-01-31_09-47-10_result_normal_V101_MaskRandom_run7,f_dataset-V101_stereo_imu,GT_V101,0.0389155313744129,0.03613682534360431,0.08623573250521516,0.014441206190576766,0.03598986201483308,1.009798926137015
