run_id,dataset,trans_rmse,trans_mean,trans_median,trans_std,trans_max,rot_rmse,rot_mean,rot_median,rot_std,rot_max
kf_dataset-MH01_stereo_imu,MH01,1.4790925334385268,0.9989442065983315,0.6255209176775998,1.090791086586808,5.558424457754212,27.55807614116582,14.734954056601618,5.009835161214019,23.287951596311174,115.2826078384158
kf_dataset-MH01_stereo_imu,MH01,1.5462446914336818,0.9909956745622686,0.5737805655415824,1.1869289021612526,6.108961123877469,29.1672894399709,15.660305796695056,4.960030912648991,24.606616907430347,136.79133578176953
kf_dataset-MH01_stereo_imu,MH01,1.4562991719886567,0.9389723580074079,0.5475685425058852,1.1131658408489074,6.397365678138378,29.279214205712687,14.748415981431116,4.837801482265695,25.29341041739281,173.95011412206514
kf_dataset-MH01_stereo_imu,MH01,1.5311674753560336,1.060969874337696,0.75168101461082,1.1040003457137244,5.361572795517612,30.883021676017332,16.735946854290397,5.9972546074346464,25.95513649996323,122.8769064158006
kf_dataset-MH01_stereo_imu,MH01,1.4872405549806098,1.0613972209179163,0.7355586836673735,1.0417871221160087,5.207420627407236,28.841679348943465,16.95501375771309,7.621038302581844,23.331737529447558,111.93095417065693
kf_dataset-MH01_stereo_imu,MH01,1.5091761094206602,1.0589752457822286,0.6710901931929343,1.0752599490665262,5.022744890294688,30.077782674088557,16.834189497652755,5.765648199125442,24.925550636782717,137.02631551996123
kf_dataset-MH01_stereo_imu,MH01,1.6117492855816489,1.0056095662075584,0.47172767133766014,1.2595575254528084,6.885405582098588,32.02446116284356,15.61482573508882,4.891136364753226,27.959673281948103,175.25688360921703
kf_dataset-MH01_stereo_imu,MH01,1.58711533621123,1.075602929376236,0.6347141503369018,1.167053310159457,5.12063276853324,30.97032291248491,16.13965801467735,6.214062496701885,26.43241079570399,171.16717701981963
kf_dataset-MH01_stereo_imu,MH01,1.5414626745213464,1.052330535025944,0.586364069752536,1.1263692209903966,5.225756449357231,32.33984606269566,15.763844001848007,5.0986149366931866,28.23768520336348,170.76601861208323
kf_dataset-MH01_stereo_imu,MH01,1.5516292073516447,0.9972587229335755,0.6550196009611893,1.188708642451794,6.246190730211848,30.208982122792328,15.301761438028558,4.87475079171309,26.046855813876054,173.68483278844636
kf_dataset-MH02_stereo_imu,MH02,1.1939039877519309,0.7393140763799948,0.3579737272704795,0.9374547607412089,4.861038784636695,21.781013795326505,10.962246816828175,4.8023117747269755,18.82130990869509,109.02359414736725
