run_id,rmse,mean,max,std,median
2025-07-19_17-48-13_result_normal_MH01_MaskRandom_run1,f_dataset-MH01_stereo_imu,GT_MH01.csv,0.03662621530927527,0.03444374191302325,0.07497720174924914,0.01245424790625414,0.03745027519758167
2025-07-19_17-48-13_result_normal_MH01_MaskRandom_run10,f_dataset-MH01_stereo_imu,GT_MH01.csv,0.04239644930292977,0.03968800794263561,0.08204906610277367,0.014910430545131383,0.045496000528834846
2025-07-19_17-48-13_result_normal_MH01_MaskRandom_run2,f_dataset-MH01_stereo_imu,GT_MH01.csv,0.03256442353213401,0.029897564868029268,0.06746338068495014,0.012906482671207725,0.033796047071496214
2025-07-19_17-48-13_result_normal_MH01_MaskRandom_run3,f_dataset-MH01_stereo_imu,GT_MH01.csv,0.034367122003981815,0.031476569270751036,0.07560764739422801,0.013795820446069272,0.03598597358335118
2025-07-19_17-48-13_result_normal_MH01_MaskRandom_run4,f_dataset-MH01_stereo_imu,GT_MH01.csv,0.03010222857867368,0.028009574373825504,0.07000691972749412,0.01102759759874543,0.02943323950240495
2025-07-19_17-48-13_result_normal_MH01_MaskRandom_run5,f_dataset-MH01_stereo_imu,GT_MH01.csv,0.03670841190736215,0.03417599226145443,0.0781728291743205,0.013398099033279822,0.03811084718731987
2025-07-19_17-48-13_result_normal_MH01_MaskRandom_run6,f_dataset-MH01_stereo_imu,GT_MH01.csv,0.03770013020540163,0.03495228465655339,0.07640933945273853,0.014129317562837177,0.03890001674894153
2025-07-19_17-48-13_result_normal_MH01_MaskRandom_run7,f_dataset-MH01_stereo_imu,GT_MH01.csv,0.03927165320487598,0.035877507152855925,0.07854110211086812,0.015970824209815146,0.04189621097417581
2025-07-19_17-48-13_result_normal_MH01_MaskRandom_run8,f_dataset-MH01_stereo_imu,GT_MH01.csv,0.040845138274543884,0.037851205032740844,0.08041894261077447,0.015349644889573947,0.04195869424233448
2025-07-19_17-48-13_result_normal_MH01_MaskRandom_run9,f_dataset-MH01_stereo_imu,GT_MH01.csv,0.04868096253281534,0.044734540554544885,0.09278664611113353,0.01920044255987735,0.05183880396204843
2025-07-19_17-48-13_result_normal_MH02_MaskRandom_run1,f_dataset-MH02_stereo_imu,GT_MH02.csv,0.028155021228022128,0.024204567739618134,0.07916727344258766,0.014382076376122242,0.019246966470847178
2025-07-19_17-48-13_result_normal_MH02_MaskRandom_run10,f_dataset-MH02_stereo_imu,GT_MH02.csv,0.03527020300424423,0.02894045006109909,0.10609216031239688,0.020160296878310807,0.022373374072397652
2025-07-19_17-48-13_result_normal_MH02_MaskRandom_run2,f_dataset-MH02_stereo_imu,GT_MH02.csv,0.038179500712585454,0.03238822103842852,0.10771449838865856,0.02021577138345727,0.0245635181138341
2025-07-19_17-48-13_result_normal_MH02_MaskRandom_run3,f_dataset-MH02_stereo_imu,GT_MH02.csv,0.04036537811891694,0.033134433603099867,0.11754213125653581,0.023053699496716453,0.025884372453532006
2025-07-19_17-48-13_result_normal_MH02_MaskRandom_run4,f_dataset-MH02_stereo_imu,GT_MH02.csv,0.03976122147510639,0.03298615785361638,0.11743160469104492,0.022200633397467834,0.02495659602389904
2025-07-19_17-48-13_result_normal_MH02_MaskRandom_run5,f_dataset-MH02_stereo_imu,GT_MH02.csv,0.04410304240294674,0.037702364786064556,0.12608727435278952,0.022882526930709322,0.028753641377361954
2025-07-19_17-48-13_result_normal_MH02_MaskRandom_run6,f_dataset-MH02_stereo_imu,GT_MH02.csv,0.030020797881098977,0.02612597894597782,0.08760493303690356,0.014787884552298904,0.021601555211665374
2025-07-19_17-48-13_result_normal_MH02_MaskRandom_run7,f_dataset-MH02_stereo_imu,GT_MH02.csv,0.03905645771204651,0.03157631645962594,0.120274891523588,0.02298571573509151,0.02400858878561974
2025-07-19_17-48-13_result_normal_MH02_MaskRandom_run8,f_dataset-MH02_stereo_imu,GT_MH02.csv,0.03917707498608508,0.033402113905727865,0.1076964850123633,0.02047295755610591,0.02733271326415393
2025-07-19_17-48-13_result_normal_MH02_MaskRandom_run9,f_dataset-MH02_stereo_imu,GT_MH02.csv,0.03147521864794355,0.026495286878832246,0.09101277952285627,0.016990855250523244,0.020986722045701338
2025-07-19_17-48-13_result_normal_MH03_MaskRandom_run1,f_dataset-MH03_stereo_imu,GT_MH03.csv,0.027509841666029204,0.024008066780907736,0.09508718924458807,0.013431460007514853,0.021551176246253773
2025-07-19_17-48-13_result_normal_MH03_MaskRandom_run10,f_dataset-MH03_stereo_imu,GT_MH03.csv,0.02730161369650486,0.023965622942198155,0.102558044154515,0.013077730209236124,0.02388822823112657
2025-07-19_17-48-13_result_normal_MH03_MaskRandom_run2,f_dataset-MH03_stereo_imu,GT_MH03.csv,0.026804585306609136,0.023648965885460088,0.09877268303631755,0.012617931922768928,0.023540206526207728
2025-07-19_17-48-13_result_normal_MH03_MaskRandom_run3,f_dataset-MH03_stereo_imu,GT_MH03.csv,0.03091542277753102,0.027651595495154686,0.11741468560693795,0.013825795893395236,0.027565564918040943
2025-07-19_17-48-13_result_normal_MH03_MaskRandom_run4,f_dataset-MH03_stereo_imu,GT_MH03.csv,0.028949933807082204,0.025745344298116046,0.10663376416989019,0.013239181032295945,0.025666535344302913
2025-07-19_17-48-13_result_normal_MH03_MaskRandom_run5,f_dataset-MH03_stereo_imu,GT_MH03.csv,0.02570711982044871,0.022096615236893498,0.11037245546280997,0.013137564634877839,0.01987714501357493
