run_id,dataset,trans_rmse,trans_mean,trans_median,trans_std,trans_max,rot_rmse,rot_mean,rot_median,rot_std,rot_max
kf_dataset-V102_stereo_imu,V102,1.563802733956044,1.0308040562127787,0.5847696203820247,1.1759770356702042,5.597590175814217,50.58199228705216,36.43043653988953,25.877792705111005,35.090757148293136,147.28594123597887
kf_dataset-V102_stereo_imu,V102,1.6261713128951378,1.0673046326450182,0.5589463315403844,1.2269042179475869,5.673065725447412,50.752199389209004,37.140009318643514,26.38708929882967,34.58909438902816,168.48283642534355
kf_dataset-V102_stereo_imu,V102,1.5548753479792266,1.0265216153960057,0.5464953473491843,1.16785732042844,5.371117667131366,52.61171552110108,40.5124731167197,31.614195247292976,33.566830831050055,149.31937355013923
kf_dataset-V102_stereo_imu,V102,1.671503205504828,1.0181765846647794,0.4902906776870214,1.325609070749472,8.578662442672375,52.63629941713901,37.37258493830031,27.10417692960533,37.06575119109605,168.74455984541666
kf_dataset-V102_stereo_imu,V102,1.6294458489098151,0.944185781376887,0.4933920669563948,1.328008653878108,8.90512008938679,49.92360785332869,36.0183585128542,26.370757945046616,34.5694152558652,160.53903646499464
kf_dataset-V102_stereo_imu,V102,1.520702594168558,0.9725559681399486,0.5082949222747941,1.1690471627553567,5.58027922872457,47.36822677288227,35.28442776531115,26.6637510800165,31.603133782613074,174.27528735091332
kf_dataset-V102_stereo_imu,V102,1.5930621767615205,0.9016058247380465,0.4216502089016832,1.3133750552780343,8.54023760587974,46.77635350743714,33.569402913596754,26.187757565690397,32.57487429718386,160.07688060079803
kf_dataset-V102_stereo_imu,V102,1.626332960146329,0.9588571143858867,0.4932504707034635,1.3136026535638132,7.435647946904464,41.946185411064555,31.246244625749195,25.601178803287105,27.98490070247248,151.51155216111252
kf_dataset-V103_stereo_imu,V103,1.3646211241448958,0.8355744359640419,0.4764007587712203,1.0788911782130082,7.500971052709937,51.06013757563966,34.4513014875955,19.32069960430044,37.68614433786041,142.87630015156992
kf_dataset-V103_stereo_imu,V103,1.3580881956214939,0.8710006673284262,0.4807451554272701,1.0419987450087842,6.294846905626475,48.594749535966855,33.61906128671228,19.646443704558955,35.08857934803908,160.4806523150578
