#LBA time[ms],KF opt[#],KF fixed[#],MP[#],Edges[#]
0.014176,3,1,0,706
0.004864,4,1,0,905
0.416294,5,1,0,1144
0.699881,6,1,0,1361
0.979181,7,1,0,1538
1.279665,8,1,0,1742
1.570133,9,1,0,1937
2.154589,10,1,0,2143
2.329535,0,0,0,0
62.087199,3,1,0,825
2.692997,4,1,0,1200
0.005344,5,1,0,1535
0.004608,6,1,0,1865
0.526119,7,1,0,1841
0.729353,8,1,0,1905
0.933837,9,1,0,2272
1.042254,10,1,0,2735
1.250257,0,0,0,0
1.520053,0,0,0,0
1.438323,0,0,0,0
42.586843,0,0,0,0
1.777848,0,0,0,0
1.782360,0,0,0,0
1.761591,0,0,0,0
1.909689,0,0,0,0
2.363104,0,0,0,0
2.299743,0,0,0,0
2.317279,0,0,0,0
2.787494,0,0,0,0
2.940871,0,0,0,0
3.130346,0,0,0,0
3.366445,0,0,0,0
4.249369,0,0,0,0
4.624702,0,0,0,0
4.517052,0,0,0,0
4.357243,3,1,0,684
4.536957,4,1,0,862
4.416187,5,1,0,1075
4.391706,6,1,0,1265
0.006240,7,1,0,1466
0.004864,8,1,0,1692
0.350852,9,1,0,1922
0.798122,10,1,0,2182
1.066766,0,0,0,0
1.379858,3,1,0,856
1.739672,4,1,0,1071
2.081404,5,1,0,1332
2.456769,6,1,0,1583
99.962490,7,1,0,1873
3.164075,8,1,0,2154
0.006016,9,1,0,2406
0.005280,10,1,0,2623
0.593480,0,0,0,0
0.914157,3,1,0,562
1.398483,4,1,0,867
1.601142,5,1,0,1177
1.781976,6,1,0,1489
2.160445,7,1,0,1925
3.029192,8,1,0,2306
59.661279,9,1,0,2657
2.299006,10,1,0,2984
0.005216,0,0,0,0
0.004864,0,0,0,0
0.279619,0,0,0,0
0.715946,0,0,0,0
0.957229,0,0,0,0
1.152944,0,0,0,0
1.243793,0,0,0,0
1.294705,0,0,0,0
0.977037,0,0,0,0
49.264212,0,0,0,0
1.959962,0,0,0,0
1.652598,0,0,0,0
2.233502,0,0,0,0
2.234430,0,0,0,0
2.284671,0,0,0,0
2.628771,0,0,0,0
2.773125,0,0,0,0
2.976488,0,0,0,0
3.147402,0,0,0,0
3.647569,0,0,0,0
3.689810,0,0,0,0
5.023011,0,0,0,0
3.763570,0,0,0,0
3.916692,0,0,0,0
4.205177,0,0,0,0
6.575416,0,0,0,0
4.423547,0,0,0,0
6.962013,0,0,0,0
4.384443,0,0,0,0
4.754207,0,0,0,0
6.160658,0,0,0,0
4.758400,0,0,0,0
7.486597,0,0,0,0
4.889186,0,0,0,0
6.528503,0,0,0,0
7.009214,0,0,0,0
5.079620,0,0,0,0
6.465142,0,0,0,0
3.357357,0,0,0,0
5.790413,0,0,0,0
3.354445,0,0,0,0
3.958869,0,0,0,0
5.364488,0,0,0,0
3.481743,0,0,0,0
7.923755,0,0,0,0
5.388328,0,0,0,0
6.463127,0,0,0,0
3.874420,0,0,0,0
6.528632,0,0,0,0
4.125463,0,0,0,0
5.323815,0,0,0,0
3.409614,0,0,0,0
8.308336,0,0,0,0
5.927920,0,0,0,0
5.533322,0,0,0,0
6.366422,0,0,0,0
7.535045,0,0,0,0
5.636460,0,0,0,0
5.984464,0,0,0,0
5.886831,0,0,0,0
6.952318,0,0,0,0
6.603352,0,0,0,0
2.461505,0,0,0,0
5.222502,0,0,0,0
5.060003,0,0,0,0
5.438281,0,0,0,0
4.445212,0,0,0,0
5.402664,0,0,0,0
4.666398,0,0,0,0
5.746157,0,0,0,0
3.330508,0,0,0,0
5.302983,0,0,0,0
7.426756,0,0,0,0
6.068849,0,0,0,0
7.787465,0,0,0,0
6.961597,0,0,0,0
7.199904,0,0,0,0
6.866076,0,0,0,0
8.409425,0,0,0,0
7.672679,0,0,0,0
7.926666,0,0,0,0
9.537696,0,0,0,0
8.610163,0,0,0,0
13.742328,0,0,0,0
8.899095,0,0,0,0
7.525605,0,0,0,0
10.619950,0,0,0,0
14.815238,0,0,0,0
11.353240,0,0,0,0
6.850140,0,0,0,0
12.991150,0,0,0,0
13.485205,0,0,0,0
